property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
0.0,77.0,3,4,3.0,3.0,2117.72,1,0,2,2.0,0.0,3.4
0.0,63.0,3,3,3.0,0.0,1382.0,0,0,1,1.0,1.0,5.7
0.0,91.0,3,4,4.0,1.0,2152.0,1,0,1,1.0,2.0,2.69
0.0,76.0,4,4,4.0,3.0,3500.0,1,1,2,0.0,0.0,4.85
0.0,2.0,3,4,2.0,3.0,1662.16,1,0,1,1.0,2.0,1.2
1.0,59.0,4,4,2.0,0.0,4500.0,1,0,1,0.0,1.0,15.0
0.0,98.0,3,3,3.0,3.0,1750.0,0,0,1,2.0,2.0,1.35
0.0,18.0,2,2,2.0,3.0,1498.0,0,0,1,2.0,2.0,0.7
1.0,36.0,3,1,0.0,0.0,1008.0,0,0,1,1.0,1.0,0.9
0.0,13.0,3,4,3.0,3.0,1860.0,1,0,1,0.0,2.0,2.2
0.0,31.0,3,4,4.0,2.0,3194.77,1,0,2,2.0,2.0,4.25
0.0,109.0,3,3,3.0,1.0,1720.0,0,1,1,1.0,2.0,0.96
0.0,45.0,3,3,4.0,3.0,1890.0,1,0,1,2.0,2.0,1.4
1.0,23.0,2,2,1.0,2.0,900.0,1,0,1,1.0,1.0,1.07
0.0,97.0,3,3,3.0,3.0,1578.66,1,0,0,2.0,0.0,1.4
0.0,80.0,4,4,2.0,3.0,1810.81,0,0,1,0.0,1.0,1.95
1.0,25.0,2,2,1.0,2.0,105.0,0,0,1,1.0,1.0,1.52
0.0,99.0,2,2,3.0,3.0,1600.0,0,0,1,0.0,2.0,1.1
0.0,107.0,3,2,2.0,3.0,1556.0,0,0,1,1.0,0.0,0.75
0.0,104.0,4,3,2.0,0.0,2000.0,0,0,2,1.0,2.0,1.2
0.0,113.0,2,2,2.0,3.0,526.68,0,0,1,2.0,0.0,0.35
0.0,113.0,2,2,2.0,3.0,1013.77,0,0,0,2.0,0.0,0.88
1.0,66.0,5,4,3.0,3.0,2700.0,1,0,1,1.0,1.0,8.0
0.0,20.0,3,4,2.0,2.0,2000.0,1,0,2,1.0,1.0,1.15
0.0,113.0,3,3,3.0,3.0,1344.44,0,0,1,0.0,2.0,0.78
0.0,68.0,4,4,4.0,3.0,4254.44,1,1,2,0.0,0.0,5.0
0.0,17.0,2,2,2.0,3.0,773.33,0,0,1,2.0,2.0,0.7
0.0,6.0,3,3,3.0,3.0,1311.58,1,0,1,2.0,2.0,1.4
0.0,91.0,3,4,4.0,3.0,1690.69,1,0,1,0.0,2.0,1.72
0.0,41.0,3,2,2.0,1.0,1444.44,0,0,1,2.0,2.0,1.35
1.0,32.0,5,6,4.0,0.0,2700.0,1,1,1,2.0,2.0,10.55
0.0,99.0,2,2,3.0,3.0,1475.0,0,0,1,1.0,2.0,1.09
0.0,103.0,2,2,2.0,3.0,765.77,0,0,1,1.0,2.0,0.42
0.0,103.0,3,3,0.0,4.0,1910.0,0,0,1,2.0,0.0,0.9
0.0,103.0,2,2,1.0,3.0,672.0,0,0,0,2.0,2.0,0.5
0.0,8.0,2,2,3.0,4.0,1143.24,0,0,1,2.0,0.0,1.1
0.0,75.0,3,4,3.0,3.0,2803.0,1,0,1,1.0,2.0,5.5
0.0,71.0,3,3,3.0,3.0,1588.59,0,0,2,1.0,0.0,2.1
0.0,71.0,3,3,2.0,4.0,1630.0,0,0,1,1.0,2.0,2.57
0.0,109.0,3,2,2.0,1.0,864.34,0,0,0,1.0,0.0,0.55
0.0,55.0,3,3,0.0,0.0,2666.67,0,0,2,1.0,1.0,2.4
0.0,106.0,4,4,4.0,0.0,2129.73,1,0,1,2.0,0.0,1.65
1.0,35.0,2,8,4.0,0.0,900.0,0,0,2,1.0,2.0,2.1
0.0,97.0,3,3,3.0,3.0,1350.0,1,0,2,1.0,2.0,1.38
1.0,56.0,4,5,3.0,0.0,3195.0,1,1,2,2.0,1.0,7.69
0.0,97.0,3,3,2.0,3.0,1972.22,0,0,2,2.0,1.0,1.42
0.0,6.0,3,3,3.0,3.0,1311.58,0,0,1,1.0,2.0,1.6
0.0,41.0,4,4,4.0,1.0,2000.0,1,0,1,1.0,2.0,2.3
0.0,103.0,2,2,4.0,1.0,1103.0,0,0,1,1.0,1.0,0.97
1.0,9.0,3,3,1.0,0.0,1125.0,0,0,1,1.0,1.0,1.3
1.0,59.0,3,3,2.0,0.0,3240.0,1,0,1,2.0,1.0,11.95
0.0,56.0,3,3,3.0,0.0,1869.0,0,0,1,1.0,0.0,3.45
1.0,33.0,5,5,2.0,2.0,2700.0,1,1,0,2.0,2.0,9.0
1.0,28.0,3,3,2.0,2.0,972.0,0,0,1,1.0,2.0,0.6
0.0,76.0,5,5,4.0,1.0,3306.31,1,0,1,2.0,0.0,4.5
0.0,89.0,3,4,3.0,3.0,1611.11,1,0,2,2.0,1.0,1.25
0.0,56.0,4,4,4.0,0.0,3831.0,1,1,2,2.0,2.0,9.3
0.0,95.0,3,3,3.0,3.0,2000.0,1,0,2,2.0,0.0,1.37
0.0,29.0,2,2,2.0,4.0,1243.24,0,0,1,2.0,0.0,1.75
0.0,107.0,4,4,2.0,1.0,1882.88,1,0,1,2.0,0.0,1.08
0.0,10.0,3,3,3.0,3.0,1145.0,0,0,1,0.0,0.0,1.2
0.0,109.0,2,2,2.0,1.0,632.22,0,0,2,1.0,1.0,0.45
1.0,36.0,2,2,1.0,0.0,810.0,0,0,1,1.0,1.0,0.55
0.0,46.0,4,3,3.0,3.0,2020.27,1,0,1,1.0,0.0,1.8
0.0,78.0,2,2,2.0,1.0,1296.0,0,0,1,2.0,1.0,1.3
0.0,91.0,2,2,4.0,1.0,1166.67,0,0,1,2.0,1.0,0.78
0.0,41.0,2,2,3.0,4.0,84.93,0,0,1,2.0,2.0,1.08
1.0,16.0,1,4,3.0,3.0,576.0,0,0,1,1.0,2.0,0.99
0.0,83.0,4,3,3.0,1.0,2111.11,0,1,1,2.0,1.0,1.9
0.0,106.0,4,4,4.0,3.0,2129.73,1,0,1,2.0,2.0,1.75
1.0,95.0,4,4,4.0,3.0,3240.0,1,0,0,2.0,2.0,6.8
0.0,94.0,3,3,4.0,0.0,1434.08,0,1,2,2.0,2.0,1.35
0.0,75.0,3,3,3.0,3.0,1650.0,1,0,1,1.0,2.0,2.55
0.0,100.0,2,2,1.0,3.0,667.78,0,0,1,2.0,2.0,0.41
1.0,26.0,4,4,2.0,2.0,4494.0,1,1,1,1.0,1.0,7.2
0.0,91.0,2,2,3.0,1.0,1416.22,0,0,1,1.0,2.0,1.3
0.0,75.0,3,3,2.0,0.0,4277.78,0,1,1,2.0,0.0,7.0
0.0,94.0,4,5,2.0,3.0,2869.37,1,0,2,2.0,2.0,3.0
0.0,62.0,4,4,3.0,4.0,2476.67,0,0,1,1.0,0.0,7.4
0.0,61.0,4,4,3.0,2.0,1477.48,0,0,1,2.0,2.0,1.5
0.0,108.0,2,2,0.0,3.0,597.0,0,0,1,1.0,2.0,0.85
1.0,2.0,3,1,0.0,0.0,1337.4,0,0,1,1.0,2.0,2.0
0.0,105.0,3,3,3.0,3.0,1540.0,0,0,1,0.0,2.0,1.29
1.0,40.0,5,5,4.0,0.0,1620.0,0,1,2,2.0,2.0,4.25
0.0,12.0,3,4,3.0,0.0,1771.0,0,0,2,2.0,2.0,1.65
0.0,76.0,3,4,3.0,3.0,2000.0,1,0,2,2.0,2.0,3.45
0.0,11.0,3,2,2.0,3.0,716.67,0,0,1,1.0,2.0,0.5
0.0,79.0,2,2,2.0,1.0,1311.11,0,0,1,1.0,1.0,0.9
0.0,101.0,2,2,3.0,3.0,1611.11,0,0,1,2.0,2.0,1.0
0.0,61.0,4,4,4.0,1.0,2189.19,0,0,1,1.0,0.0,1.76
0.0,95.0,4,5,4.0,3.0,2535.0,0,0,1,2.0,1.0,1.75
0.0,41.0,2,2,2.0,4.0,623.0,0,0,1,1.0,2.0,0.4
0.0,86.0,3,3,3.0,4.0,1622.0,1,0,1,2.0,2.0,0.9
0.0,99.0,3,4,3.0,3.0,1925.0,0,0,1,1.0,2.0,1.83
0.0,112.0,3,3,2.0,0.0,1396.4,0,0,1,1.0,2.0,0.95
0.0,65.0,4,3,4.0,2.0,1900.0,0,0,2,1.0,2.0,1.59
0.0,107.0,3,2,2.0,1.0,1298.0,0,0,1,2.0,2.0,0.75
0.0,113.0,2,2,4.0,3.0,1312.61,0,0,2,1.0,0.0,1.1
1.0,35.0,2,2,0.0,2.0,864.0,0,0,1,1.0,1.0,0.7
0.0,35.0,3,3,1.0,2.0,1234.23,0,0,2,2.0,0.0,2.0
0.0,106.0,2,2,4.0,0.0,1264.86,0,0,1,2.0,2.0,0.96
0.0,6.0,3,4,3.0,3.0,1936.04,1,0,1,2.0,0.0,2.15
0.0,84.0,3,3,4.0,3.0,1337.84,0,0,2,1.0,2.0,1.0
0.0,82.0,2,2,3.0,3.0,1216.22,0,0,1,1.0,2.0,1.25
0.0,11.0,2,2,2.0,3.0,607.78,0,0,1,1.0,2.0,0.35
0.0,8.0,4,4,4.0,3.0,2946.7,1,0,2,0.0,0.0,2.63
0.0,77.0,3,4,4.0,3.0,2124.32,1,0,2,0.0,0.0,3.4
0.0,6.0,1,1,2.0,3.0,750.0,0,0,1,1.0,2.0,0.45
0.0,17.0,4,5,4.0,3.0,2700.0,1,0,2,1.0,2.0,3.5
0.0,35.0,2,2,2.0,0.0,1109.0,0,0,1,1.0,1.0,1.35
0.0,91.0,3,4,2.0,1.0,2388.89,1,0,1,1.0,0.0,1.9
0.0,94.0,4,6,4.0,3.0,3783.78,1,0,2,1.0,0.0,4.5
0.0,84.0,1,1,2.0,3.0,425.0,0,0,2,1.0,1.0,0.37
0.0,96.0,1,1,0.0,3.0,650.0,0,0,1,1.0,2.0,0.62
0.0,63.0,3,3,4.0,2.0,2109.01,1,0,1,2.0,2.0,3.85
0.0,46.0,4,3,3.0,4.0,1650.0,0,0,1,2.0,2.0,1.95
1.0,27.0,4,4,2.0,2.0,1557.0,0,0,1,1.0,2.0,2.5
0.0,41.0,3,2,4.0,1.0,1402.7,0,0,1,1.0,0.0,1.3
0.0,29.0,2,2,2.0,3.0,1533.33,0,0,1,1.0,2.0,2.0
0.0,80.0,3,3,1.0,3.0,1412.61,0,0,1,0.0,0.0,1.4
0.0,82.0,2,2,3.0,3.0,1216.22,0,0,1,1.0,1.0,1.23
0.0,99.0,2,2,3.0,3.0,1660.0,0,0,1,1.0,0.0,1.17
0.0,13.0,4,5,4.0,3.0,2837.84,1,0,1,2.0,2.0,2.95
0.0,97.0,3,3,2.0,3.0,1563.06,0,0,1,1.0,0.0,1.08
1.0,35.0,4,4,0.0,3.0,3240.0,0,0,1,1.0,2.0,4.5
0.0,113.0,2,2,4.0,3.0,1127.97,0,0,1,1.0,2.0,0.71
1.0,52.0,1,1,0.0,2.0,1935.0,0,0,1,1.0,1.0,5.5
0.0,82.0,2,2,3.0,3.0,1216.22,0,0,1,2.0,2.0,1.07
1.0,33.0,5,6,4.0,0.0,4518.0,1,1,2,2.0,2.0,15.0
0.0,19.0,4,4,4.0,4.0,2553.33,1,0,1,2.0,0.0,3.25
0.0,95.0,2,2,2.0,3.0,1288.29,0,0,1,2.0,2.0,0.85
0.0,84.0,1,1,0.0,1.0,683.0,0,0,1,2.0,2.0,0.9
0.0,77.0,3,3,4.0,0.0,1400.0,0,0,1,1.0,1.0,1.0
0.0,8.0,3,4,4.0,3.0,2031.53,1,0,2,1.0,0.0,1.75
0.0,113.0,2,2,1.0,1.0,644.44,0,0,1,1.0,2.0,0.32
0.0,97.0,2,2,2.0,0.0,1121.62,0,0,1,1.0,2.0,0.87
1.0,51.0,2,9,4.0,0.0,1620.0,1,0,2,1.0,2.0,4.25
0.0,17.0,4,5,4.0,3.0,2657.66,1,0,1,2.0,2.0,3.45
0.0,12.0,2,3,3.0,3.0,1283.0,0,0,1,2.0,2.0,1.02
0.0,97.0,3,3,3.0,3.0,1383.11,1,1,2,0.0,1.0,1.4
0.0,113.0,2,2,4.0,3.0,1127.97,0,0,1,2.0,2.0,0.87
0.0,13.0,3,4,4.0,3.0,1797.0,1,0,1,2.0,2.0,1.45
0.0,91.0,3,3,3.0,1.0,1650.0,1,0,1,2.0,2.0,1.85
0.0,113.0,2,2,2.0,3.0,913.33,0,0,1,0.0,1.0,0.53
0.0,103.0,3,3,3.0,1.0,1765.77,0,0,1,2.0,2.0,1.6
0.0,6.0,2,2,3.0,3.0,1094.59,0,0,1,1.0,2.0,1.28
1.0,49.0,2,2,2.0,0.0,61.0,0,0,1,1.0,1.0,0.61
1.0,56.0,4,5,4.0,0.0,4000.0,1,0,2,1.0,1.0,8.5
0.0,79.0,2,2,3.0,3.0,1130.0,0,0,2,2.0,1.0,1.08
0.0,73.0,4,4,4.0,1.0,3150.0,0,0,2,2.0,2.0,4.49
0.0,76.0,2,3,3.0,3.0,1470.0,1,0,2,2.0,0.0,1.85
0.0,99.0,3,4,2.0,3.0,1900.0,1,0,2,0.0,2.0,1.25
1.0,53.0,6,6,4.0,0.0,3240.0,1,1,2,2.0,2.0,10.0
0.0,91.0,2,2,3.0,1.0,93.34,0,0,1,2.0,2.0,1.47
0.0,66.0,2,2,1.0,2.0,945.95,0,0,1,2.0,1.0,1.12
1.0,56.0,6,5,4.0,0.0,6000.0,0,0,1,2.0,2.0,3.35
0.0,65.0,3,3,3.0,2.0,1800.0,0,0,2,2.0,2.0,1.35
0.0,94.0,4,4,4.0,3.0,3503.0,1,0,2,2.0,0.0,4.2
1.0,30.0,3,2,2.0,1.0,1500.0,0,0,2,2.0,2.0,1.2
0.0,11.0,2,2,4.0,1.0,1230.63,0,0,1,2.0,0.0,0.9
0.0,6.0,2,2,3.0,3.0,1368.0,0,0,1,1.0,0.0,1.42
1.0,81.0,2,1,1.0,1.0,450.0,0,0,1,1.0,2.0,0.95
0.0,11.0,2,2,4.0,3.0,1230.63,0,0,1,2.0,2.0,0.82
0.0,96.0,3,3,3.0,0.0,1664.8,0,0,1,1.0,0.0,1.87
0.0,52.0,3,3,2.0,1.0,193.69,0,0,1,1.0,1.0,2.5
1.0,52.0,5,5,3.0,0.0,2700.0,1,0,2,2.0,2.0,8.5
0.0,99.0,2,2,3.0,3.0,1173.0,0,0,1,2.0,0.0,1.1
1.0,52.0,3,3,2.0,3.0,2700.0,1,0,2,1.0,2.0,8.49
0.0,45.0,3,3,0.0,1.0,1820.0,0,0,1,2.0,1.0,1.35
0.0,41.0,3,3,3.0,1.0,1891.89,1,0,2,1.0,0.0,2.2
0.0,113.0,2,2,3.0,3.0,1404.44,0,0,1,0.0,2.0,0.72
1.0,64.0,4,4,0.0,2.0,1500.0,0,0,1,1.0,1.0,2.8
1.0,47.0,4,9,4.0,3.0,4800.0,0,1,2,0.0,1.0,4.0
1.0,52.0,5,6,4.0,1.0,4050.0,1,0,2,0.0,2.0,11.0
0.0,8.0,2,2,2.0,3.0,1396.4,0,0,1,2.0,0.0,1.59
0.0,107.0,3,3,3.0,3.0,1787.54,1,0,2,2.0,0.0,1.55
1.0,13.0,5,5,4.0,3.0,6228.0,1,1,1,0.0,1.0,6.0
0.0,8.0,2,3,3.0,1.0,1531.53,1,0,1,1.0,0.0,1.8
1.0,56.0,7,7,3.0,0.0,2340.0,0,0,2,1.0,1.0,5.0
0.0,80.0,4,4,1.0,3.0,1774.77,0,0,1,2.0,0.0,1.72
0.0,87.0,3,3,4.0,3.0,1800.0,0,0,1,2.0,0.0,2.45
1.0,18.0,4,6,3.0,1.0,6382.0,1,1,2,2.0,1.0,7.99
0.0,99.0,3,4,3.0,3.0,2169.37,1,0,2,1.0,1.0,1.85
0.0,27.0,1,1,2.0,0.0,585.59,0,0,1,1.0,2.0,0.55
0.0,1.0,3,3,3.0,4.0,1430.0,0,0,1,1.0,2.0,1.45
0.0,107.0,4,4,3.0,1.0,1819.82,0,0,1,1.0,0.0,1.0
0.0,7.0,3,3,4.0,3.0,1678.68,0,0,1,1.0,0.0,1.65
0.0,42.0,2,2,1.0,1.0,590.0,0,0,1,1.0,2.0,0.42
0.0,91.0,3,3,4.0,4.0,1200.0,0,0,1,2.0,1.0,1.15
0.0,78.0,3,3,2.0,1.0,1342.93,0,1,2,2.0,2.0,1.6
1.0,49.0,4,2,2.0,0.0,585.0,0,0,1,1.0,1.0,0.65
0.0,82.0,3,4,3.0,3.0,1582.27,1,0,0,0.0,1.0,1.65
0.0,99.0,3,3,2.0,3.0,1825.0,0,0,1,1.0,0.0,1.75
0.0,41.0,2,2,2.0,4.0,1533.33,0,0,1,2.0,0.0,1.1
0.0,75.0,3,3,3.0,1.0,1969.0,0,0,1,1.0,0.0,2.79
0.0,107.0,2,2,1.0,3.0,656.67,0,0,2,1.0,2.0,0.42
0.0,11.0,2,2,4.0,3.0,1230.63,0,0,1,1.0,2.0,0.9
0.0,94.0,2,2,2.0,3.0,666.67,0,0,1,1.0,2.0,0.39
1.0,35.0,5,6,4.0,0.0,5000.0,0,0,1,1.0,2.0,8.95
0.0,83.0,2,2,2.0,3.0,837.84,0,0,2,1.0,2.0,0.85
0.0,40.0,2,2,2.0,2.0,1200.0,0,0,1,1.0,1.0,1.25
0.0,96.0,4,4,4.0,0.0,2576.0,1,0,1,1.0,0.0,2.7
1.0,33.0,5,5,4.0,3.0,4518.0,1,1,2,2.0,1.0,17.0
0.0,2.0,3,3,4.0,0.0,1900.0,1,0,1,1.0,2.0,0.9
0.0,41.0,2,2,3.0,4.0,1278.89,0,0,1,1.0,1.0,1.65
0.0,85.0,4,4,4.0,3.0,2503.0,1,0,1,1.0,0.0,3.9
0.0,97.0,3,3,4.0,3.0,1711.71,0,0,1,2.0,2.0,1.8
1.0,30.0,8,8,2.0,0.0,2520.0,1,0,2,2.0,2.0,5.5
1.0,69.0,3,3,2.0,0.0,600.0,0,0,1,1.0,1.0,0.5
0.0,10.0,3,4,4.0,3.0,1345.0,1,0,1,0.0,2.0,1.05
0.0,99.0,3,3,2.0,0.0,1350.0,0,0,1,1.0,2.0,0.72
0.0,13.0,4,4,4.0,3.0,3150.0,1,1,2,0.0,2.0,2.95
0.0,75.0,3,3,2.0,4.0,2040.0,1,0,1,1.0,0.0,3.67
0.0,99.0,3,4,3.0,3.0,2300.0,1,0,1,1.0,2.0,2.0
1.0,33.0,4,4,4.0,2.0,3771.0,0,0,1,1.0,1.0,4.6
1.0,20.0,7,7,3.0,2.0,2700.0,0,0,1,1.0,1.0,2.9
0.0,94.0,3,4,4.0,3.0,1553.45,1,0,1,2.0,0.0,2.35
0.0,97.0,3,3,3.0,3.0,1544.74,1,0,2,2.0,2.0,1.8
0.0,46.0,3,3,3.0,3.0,1631.53,0,0,1,2.0,2.0,1.45
1.0,56.0,4,4,4.0,3.0,3240.0,1,1,2,2.0,1.0,7.8
0.0,46.0,3,3,3.0,3.0,1990.0,0,0,1,2.0,2.0,1.1
0.0,77.0,2,2,1.0,1.0,888.89,0,0,1,2.0,2.0,0.56
0.0,8.0,3,2,4.0,3.0,1606.67,0,0,2,2.0,0.0,1.2
0.0,1.0,5,6,4.0,3.0,9009.01,1,0,1,1.0,0.0,7.5
0.0,98.0,3,3,3.0,3.0,1828.68,1,0,2,1.0,0.0,1.5
0.0,103.0,3,1,0.0,1.0,1103.0,0,0,1,1.0,1.0,1.1
0.0,68.0,3,4,3.0,1.0,3361.11,1,0,2,1.0,0.0,5.8
1.0,35.0,4,3,3.0,2.0,1800.0,0,0,2,1.0,1.0,5.5
0.0,17.0,3,4,2.0,3.0,2081.08,1,0,2,0.0,2.0,2.65
1.0,32.0,9,9,4.0,2.0,3600.0,1,1,1,2.0,2.0,10.75
0.0,82.0,3,4,3.0,1.0,1523.38,1,0,1,1.0,1.0,1.8
1.0,76.0,5,6,4.0,1.0,3150.0,1,0,1,1.0,2.0,12.0
0.0,113.0,2,2,0.0,3.0,1081.0,0,0,1,2.0,1.0,0.75
0.0,83.0,3,3,3.0,1.0,1750.0,1,0,1,2.0,1.0,1.6
0.0,80.0,3,3,3.0,3.0,1632.43,0,0,1,1.0,0.0,2.06
0.0,41.0,3,3,2.0,4.0,2093.33,0,0,1,2.0,1.0,2.5
0.0,11.0,2,2,2.0,3.0,607.78,0,0,1,1.0,2.0,0.36
0.0,62.0,3,4,4.0,0.0,2207.21,1,0,2,1.0,2.0,6.0
0.0,107.0,4,3,2.0,1.0,1777.78,0,0,1,1.0,0.0,1.1
1.0,21.0,2,4,3.0,0.0,785.0,1,0,1,1.0,2.0,0.9
0.0,77.0,3,4,3.0,3.0,2219.97,1,1,2,0.0,0.0,3.5
0.0,83.0,3,3,3.0,3.0,1600.0,0,0,1,2.0,0.0,1.82
1.0,107.0,2,2,3.0,3.0,959.0,0,0,1,1.0,1.0,0.75
1.0,20.0,5,5,3.0,0.0,2000.0,0,0,1,1.0,2.0,1.7
0.0,2.0,3,4,0.0,1.0,2480.0,0,0,1,1.0,2.0,1.0
0.0,45.0,3,3,3.0,3.0,1559.31,0,0,1,1.0,1.0,1.25
1.0,5.0,6,7,0.0,0.0,4500.0,0,0,1,1.0,2.0,4.75
1.0,32.0,6,6,1.0,3.0,2844.0,0,1,2,2.0,2.0,10.85
1.0,35.0,3,2,1.0,3.0,1800.0,0,0,1,1.0,1.0,1.45
0.0,95.0,2,2,2.0,3.0,1171.17,0,0,2,2.0,0.0,0.81
0.0,6.0,3,4,4.0,3.0,1700.0,1,0,2,0.0,2.0,1.7
0.0,75.0,4,4,3.0,3.0,1975.0,1,0,1,2.0,2.0,3.5
1.0,51.0,9,9,4.0,0.0,5000.0,1,1,2,2.0,2.0,9.25
0.0,6.0,3,3,3.0,1.0,1460.9,0,1,1,2.0,0.0,1.95
0.0,27.0,2,2,2.0,2.0,1100.0,0,0,2,1.0,0.0,0.75
1.0,64.0,4,4,4.0,2.0,1449.0,0,0,2,1.0,1.0,3.55
1.0,32.0,4,4,4.0,0.0,1800.0,1,1,1,2.0,1.0,6.5
0.0,59.0,3,3,4.0,0.0,2491.0,1,0,1,0.0,2.0,2.65
0.0,105.0,3,3,4.0,3.0,1600.0,0,0,1,2.0,2.0,1.24
0.0,113.0,1,1,1.0,1.0,443.33,0,0,0,1.0,2.0,0.28
0.0,82.0,3,5,3.0,3.0,1523.38,1,0,1,0.0,2.0,1.65
0.0,63.0,3,4,4.0,0.0,1607.0,1,0,0,0.0,2.0,4.85
0.0,52.0,4,4,4.0,0.0,2722.22,1,0,1,1.0,2.0,2.5
1.0,27.0,4,4,3.0,3.0,1557.0,0,1,2,1.0,1.0,2.9
1.0,27.0,8,6,4.0,0.0,3240.0,1,1,1,1.0,1.0,5.6
1.0,20.0,2,2,1.0,2.0,166.0,0,0,1,1.0,1.0,1.4
0.0,109.0,2,2,3.0,1.0,891.89,0,0,1,1.0,0.0,0.56
0.0,113.0,2,2,4.0,3.0,1127.97,0,0,1,0.0,0.0,0.72
0.0,46.0,4,3,3.0,3.0,1973.87,1,0,1,2.0,2.0,1.78
0.0,105.0,4,4,4.0,0.0,2456.76,1,0,1,1.0,0.0,2.0
0.0,8.0,1,2,2.0,1.0,334.44,0,0,1,2.0,2.0,0.2
0.0,80.0,3,3,2.0,3.0,1488.59,0,0,2,0.0,2.0,1.5
0.0,97.0,3,3,4.0,3.0,1544.74,1,0,1,2.0,0.0,1.75
0.0,10.0,2,2,2.0,1.0,1538.89,0,0,1,2.0,2.0,1.05
0.0,107.0,4,5,4.0,0.0,1709.01,1,0,1,1.0,2.0,0.95
1.0,15.0,10,6,4.0,2.0,3500.0,0,0,1,1.0,2.0,1.35
0.0,41.0,3,4,1.0,3.0,1414.41,1,0,1,1.0,1.0,1.55
0.0,70.0,3,4,4.0,3.0,2045.0,1,0,2,0.0,2.0,2.85
0.0,98.0,3,3,4.0,1.0,1554.05,0,0,1,2.0,2.0,0.84
0.0,73.0,4,4,0.0,1.0,3950.0,0,0,1,2.0,2.0,7.8
1.0,32.0,6,8,4.0,3.0,2844.0,1,1,0,1.0,1.0,13.0
0.0,7.0,3,3,4.0,3.0,1662.16,0,0,1,1.0,2.0,1.69
0.0,6.0,3,4,4.0,3.0,1186.0,1,0,2,1.0,0.0,2.2
0.0,57.0,3,3,3.0,3.0,1856.76,0,0,1,1.0,1.0,2.45
0.0,98.0,3,3,3.0,3.0,1650.0,0,0,2,0.0,2.0,1.24
1.0,35.0,2,2,1.0,2.0,1450.0,0,1,1,1.0,2.0,1.39
0.0,11.0,2,2,1.0,3.0,542.84,0,0,1,2.0,2.0,0.3
0.0,82.0,3,3,4.0,3.0,1756.76,1,0,1,1.0,2.0,1.78
0.0,6.0,3,3,3.0,3.0,1300.0,1,0,1,1.0,2.0,1.45
0.0,45.0,2,2,4.0,3.0,1310.0,0,0,1,2.0,0.0,0.66
0.0,7.0,2,2,2.0,3.0,1216.22,0,0,1,1.0,1.0,0.9
1.0,33.0,5,5,3.0,2.0,4518.0,1,1,2,2.0,1.0,13.5
1.0,31.0,8,11,4.0,2.0,5000.0,1,0,2,1.0,2.0,11.0
0.0,80.0,3,3,2.0,3.0,1421.62,0,0,1,2.0,0.0,1.4
0.0,113.0,1,1,1.0,3.0,377.78,0,0,1,2.0,0.0,0.24
0.0,105.0,2,2,3.0,3.0,1216.22,0,0,1,2.0,2.0,0.65
0.0,80.0,4,4,1.0,3.0,1774.77,0,0,1,2.0,0.0,1.75
0.0,103.0,3,3,4.0,4.0,1944.44,0,0,1,2.0,2.0,1.7
0.0,52.0,4,4,4.0,0.0,2801.0,0,0,1,1.0,0.0,5.8
1.0,32.0,9,9,2.0,3.0,5800.0,1,1,2,2.0,2.0,7.3
1.0,33.0,5,5,4.0,2.0,1350.0,0,0,1,1.0,1.0,4.5
1.0,57.0,6,6,3.0,0.0,2880.0,1,1,0,2.0,2.0,4.4
0.0,11.0,2,2,1.0,3.0,598.0,0,0,1,1.0,2.0,0.36
0.0,110.0,4,4,4.0,1.0,3027.03,1,0,1,2.0,1.0,3.25
0.0,11.0,3,4,4.0,3.0,1832.4,1,0,1,2.0,1.0,1.8
0.0,91.0,3,3,3.0,3.0,1317.84,0,0,2,2.0,2.0,1.2
0.0,99.0,4,5,4.0,4.0,20135.56,0,0,2,1.0,0.0,2.5
0.0,43.0,1,1,1.0,3.0,435.56,0,0,1,1.0,2.0,0.4
0.0,91.0,2,2,3.0,1.0,1746.67,0,0,1,2.0,2.0,1.41
1.0,22.0,6,4,2.0,2.0,1935.0,0,0,2,1.0,1.0,3.5
0.0,99.0,4,4,4.0,3.0,2225.0,0,0,1,1.0,2.0,2.03
1.0,107.0,4,4,3.0,3.0,1743.0,0,0,1,1.0,2.0,0.85
1.0,59.0,3,9,4.0,3.0,2160.0,1,0,0,2.0,2.0,5.88
0.0,105.0,2,2,3.0,3.0,1118.92,0,0,1,2.0,2.0,0.66
0.0,16.0,4,5,3.0,3.0,3063.06,1,0,1,0.0,2.0,3.7
0.0,8.0,4,5,4.0,3.0,7222.22,0,0,1,2.0,0.0,4.45
0.0,46.0,3,3,4.0,1.0,1973.87,0,0,2,1.0,0.0,1.98
0.0,29.0,2,2,2.0,1.0,1285.0,0,0,1,1.0,2.0,1.99
1.0,20.0,6,6,2.0,2.0,2228.0,0,0,1,1.0,1.0,2.75
0.0,14.0,2,2,3.0,1.0,1081.08,0,0,1,2.0,2.0,0.9
0.0,91.0,2,2,4.0,3.0,1494.0,0,0,1,2.0,2.0,1.45
0.0,100.0,2,2,1.0,4.0,1225.23,0,0,1,1.0,0.0,0.74
0.0,6.0,3,3,3.0,3.0,1486.49,1,0,2,2.0,2.0,1.4
1.0,62.0,5,5,4.0,0.0,2646.0,0,0,2,1.0,1.0,4.65
0.0,77.0,3,4,3.0,3.0,2011.05,1,0,2,0.0,0.0,3.4
